,news,countALI,propAN,countDTS,txtSZ,countCAPS,txt
34,0,2,0.6081424936386769,0,786,20,"Radiotelevisao Portuguesa RTPtexto 240-04 [ Página Anterior | Próxima Página | Sub-Página Anterior | Próxima Sub-Página | Página 100 | Formato Gráfico ] ** ******** ** ******* ********** RTP ** ******** ** ******* ********** TEXTO ** ***************** ********** DE VALORES LISBOA - MAIORES VARIAÇÕES *************************************** Acções Var% Cotações 14Fev 19h LISNAVEPSV 3,53 + 1,76 S.CAETANO 2,79 + 14,39 LISGRAFICA 1,11 + 6,36 CIRES 0,95 + 2,12 C.AMORIM 0,90 + 1,12 GRAO PARA 3,23 - 9,90 PT MUL.COM 3,20 - 4,84 TELECEL-N 3,00 - 12,60 SONAE.COM 2,59 - 6,77 S.COSTA 2,23 - 2,19   Economia Totolotarias Noticias TV'S 122-01 490-01 120-01 123-01 Se tiver comentários a fazer, enviar mail para: Gestor da RTPtexto . © Rádiotelevisão Portuguesa Av. 5 de Outubro, 197 1050 Lisboa"
35,0,2,0.7859030837004405,11,2270,19,"RTP RTPVídeo | Infografismo | Teletexto | SMS | RTPi-online Queda do BCP arrasta Euronext Lisboa A bolsa portuguesa encerrou hoje em baixa ligeira, acompanhando a tendência da maioria dos principais mercados internacionais, com o PSI 20 a ser arrastado pela queda do BCP. Luís Guimarães, corretor da Ok2Deal, afirmou à Lusa que ""o dia começou misto, com a Europa a tentar combater o efeito negativo dos fracos resultados da Texas Instruments"". No entanto, com nova revisão em baixa das expectativas de crescimento para a Alemanha, ""a Europa acabou por ceder e entrar para terreno negativo. No final da sessão, houve alguma tendência de recuperação, mas já foi tarde"", explicou a fonte. Desta forma, todas as praças do ""velho continente"" encerraram no vermelho, à excepção de Madrid, que subiu uns ligeiros 0,16%. Em Lisboa, o dia passou-se quase inteiramente abaixo da linha de água. O PSI 20 perdeu 0,38%, para 5.232,51 pontos, com cinco subidas e 11 descidas. Os destaques do dia pertenceram à Sonae e ao BCP: a ""holding"" de Belmiro de Azevedo caiu 2,50%, para 0,39 euros, e o banco de Jardim Gonçalves desceu 2,33%, para 2,10 euros. Agência LUSA 2002-10-22 18:30:00   2002-10-24 18:00:00 Lucro do BPI até Setembro caiu 6,6%, para 97,6 milhões de euros 2002-10-24 16:50:00 Euronext Lisboa acompanha Europa e ganha 1,44% 2002-10-24 16:45:00 Sindicato dos Trabalhadores dos Correios acusa Governo de ceder ao lobby da banca 2002-10-24 16:40:00 BCE reafirma a importância do cumprimento do Pacto de Estabilidade e Crescimento 2002-10-24 16:24:12 Ministra volta a desmentir notícias de alterações nos certificados de aforro 2002-10-24 16:00:00 Ministra das Finanças nega alterações nos certificados de aforro e critica CTT 2002-10-24 12:24:07 BCP - Título em recuperação 2002-10-24 09:05:00 Euronext Lisboa abre em alta com PSI 20 a ganhar 0,72% 2002-10-24 09:00:00 Vantagens dos certificados de aforro vão mesmo ser limitadas - Diário Económico 2002-10-24 07:15:00 Líderes da UE divididos sobre quem paga factura do alargamento RTP Multimédia © 2002 Nacional | Internacional | Desporto | Economia | Cultura | Índice Novidades | Cinema | Concursos | Guia TV | SMS Magazine | Empresa | RTPi On-line | Contactos Acessibilidades | Termos e Condições | Política de Privacidade"
36,0,2,0.7874779541446209,0,1134,8,"RTP: Dinheiro Vivo - Temas    TEMAS DA SEMANA ANTERIOR: DESTAQUE: - Fornecedores da SONAE: um clube que põe a agricultura a render; - Mercado de Flores: produção não chega para as encomendas; - Call Centers já empregam 10 mil pessoas em Portugal; - Banco Português de Negócios duplica lucros em 12 meses. Outros temas tratados em programas anteriores: - TAP: situação financeira    Em estúdio, Eng. Fernando Pinto explica os prejuízos e explica    estratégia para tornar a empresa rentável; - Jipes: as mudanças que o novo imposto automóvel irá provocar no   mercado; - Imobiliário: El Corte Inglês faz disparar preços dos espaços   comerciais. - Proibida publicidade ao álcool; - Contabilistas multados por falta de concorrência; - Senhora mete gasolina nos aviões; - Quintas históricas vendem banquetes ; - Harmonização fiscal na Europa cerca capitalistas - Frango do campo: um negócio que cresce à custa da crise das vacas; - Antigos palácios lisboetas são transformados em hotéis de charme,   dando requinte à cidade. - Saiba quais os produtos que os bancos têm à disposição para crianças e   adolescentes; - Quanto custa o Estado"
37,0,6,0.7775824175824175,0,2275,18,"DN   19 de Setembro de 2001 Lisboa regressa às subidas O PSI-20 registou um dos maiores ganhos do ano, puxado pelo Nasdaq. A Europa esteve em quebra generalizada, por ""culpa"" das mais-valias. Clarificação dos mercados só lá para Outubro Márcio Alves Candoso Arquivo DN-Hernâni Pereira ALTA. Sonae subiu 4 %, com preço de ""saldo"" e expectativas de resultados A Bolsa de Lisboa subiu ontem 2,34 %, uma das maiores subidas do ano. Depois de uma abertura em ligeira baixa, o mercado de acções seguiu a euforia das primeiras horas do Nasdaq, a bolsa electrónica de Nova Iorque (que acabou por fechar com perdas). Ao contrário das restantes bolsas do Velho Continente, em queda devido à pressão de operações para realização de mais-valias. Em alta esteve ontem a Sonae-SGPS (mais 4,0 %), que fechou nos 0,52 euros, no dia em que anunciou lucros de 18,5 milhões de euros. Também a EDP, depois da volatilidade do dia anterior, encerrou com ganhos (mais 3,97 %), nos 2,62 euros. A Portugal Telecom subiu, fixando-se nos 6,70 euros (mais 1,67 %). O BPI, na sua última nota de research , reiterou a sua recomendação de compra para a operadora telefónica, com um price target de 10,30 euros. A banca também esteve toda positiva, com destaque para o BES - mais 4,17 %, para 11,98 euros -, apesar do arrefecimento económico e a quebra no consumo poder trazer dificuldades às instituições financeiras. Por seu lado, a Caixa Valores reviu o preço-alvo para a Sonae-Indústria para 7,5 euros - a empresa fechou a 4,02 euros. Penalizada pelos resultados semestrais, a Impresa caiu 2,76 %, para 1,41 euros. E apesar da nova conjuntura benéfica para o preço da pasta, a Portucel desceu 1,14 %,para 0,87 euros. Os analistas falam agora em estratégias defensivas para a compra e venda de acções. Ontem, um analista citado pela Reuters dizia que só lá para meados de Outubro é que a ""poeira"" deverá assentar, permitindo uma clarificação do rumo do mercado. À hora de fecho da BVLP, o Dow Jones subia 0,15 %, para estender os ganhos a meio da tarde. O Nasdaq recuperava 0,45 %. A bolsa de Madrid fechou a perder 0,69 % e a de Londres 0,91 %. Paris quebrou 1,13 %, contagiada pela queda das acções da Airbus. Copyright © 1995,2001 Diário de Notícias, SA Todos os direitos reservados webmaster@DnOnline"
38,0,2,0.5927770859277709,0,803,11,"Radiotelevisao Portuguesa RTPtexto 413-09 [ Página Anterior | Próxima Página | Sub-Página Anterior | Próxima Sub-Página | Página 100 | Formato Gráfico ] * *** * ************************** ******* * *** * **** * **************** ** *** ******* * ****************************** 9Junho MANCHETE: PTM e SONAE TIRAM BOLSA DO VERMELHO OUTROS TÍTULOS: * Privatizações 2000 Estrangeiros maioritários * Taxas de juro voltam a subir mais do que o mercado esperava * Jazztel e Deutsche Telekom juntam-se para o UMTS * Como se gerem as pessoas nas PME * Economistas comentam Europeu e jogos de Portugal *************************************** ***************************************   Se tiver comentários a fazer, enviar mail para: Gestor da RTPtexto . © Rádiotelevisão Portuguesa Av. 5 de Outubro, 197 1050 Lisboa"
39,0,6,0.6373748609566184,0,899,24,"Radiotelevisao Portuguesa RTPtexto 243-02 [ Página Anterior | Próxima Página | Sub-Página Anterior | Próxima Sub-Página | Página 100 | Formato Gráfico ] ** ******** ** ******* ********** RTP ** ******** ** ******* ********** TEXTO ** ***************** ********** ************************************** Acções Cotação Var% Data/H SEMAPA 3,34 1,8- 13Dez 16:30 SOLVERDE.N 11,00 22Nov SOLVERDE.P 10,00 29Nov SOMAGUE SG 9,40 1,6+ 13Dez 16:30 SOMOTA 19,95 11Dez SONAE IND. 4,20 0,0+ 13Dez 14:32 SONAE SGPS 0,42 2,3- 13Dez 16:56 SONAE.COM 1,76 4,4- 13Dez 16:30 SOPOL 8,10 03Dez SPORTING 2,95 0,0+ 13Dez 12:56 SUMOL. 9,00 1,1- 13Dez 15:45 BOLSA, AGORA COM MAIS ACTUALIZAÇÕES COTAÇÕES ÀS 10h, 12h, 13h, 15h, 17h   Noticias Economia TV'S Totolotarias 120-01 122-01 123-01 490-01 Se tiver comentários a fazer, enviar mail para: Gestor da RTPtexto . © Rádiotelevisão Portuguesa Av. 5 de Outubro, 197 1050 Lisboa"
40,0,5,0.6797752808988764,0,890,24,"Radiotelevisao Portuguesa RTPtexto 133-04 [ Página Anterior | Próxima Página | Sub-Página Anterior | Próxima Sub-Página | Página 100 | Formato Gráfico ] ** ******** ** *******DE * VALORES * DE * LISBOA ** ******** ** ******* ** ******** ** ******* MAIORES TRANSACÇÕES ** ***************** *************************************** Acções Negócios Euros 29Set 19h BCP....NPR 2550 44268647 TELECOM-N. 906 43309699 BES.NPR 175 15031823 E.D.P.NOM. 1428 13124375 BRISA-PRIV 487 6890700 PTMULT.NOM 573 6498670 CIMPORSGPS 942 6105295 TELECEL-N 424 5750426 BPI-SGPS 397 5577360 SONSGPSE00 250 3392741 J.MARTINS 418 1864183 SONAE SGPS 263 1790658 PT MUL.COM 225 1261791 SONAE.COM 288 1199020 NOVABASE 168 784891   Economia Cambios Jornais RTC 240-01 440-01 410-01 106-01 Se tiver comentários a fazer, enviar mail para: Gestor da RTPtexto . © Rádiotelevisão Portuguesa Av. 5 de Outubro, 197 1050 Lisboa"
41,0,8,0.8043667173582446,1,9206,49,"A Coluna do Provedor do Leitor   . voltar ao índice O Seu a Seu Dono Por JOAQUIM FIDALGO Domingo, 12 de Novembro de 2000 Estava o provedor a ultimar o seu texto da passada semana - no qual, recorde-se, era questionada a ""colagem"", por motivos mais empresariais que jornalísticos, de certos órgãos de comunicação social a certos candidatos às eleições do Benfica - quando lhe caiu no correio electrónico uma interrogação, digamos, picante. A maneira mais simples de a apresentar será transcrever, tal e qual, a dúvida do leitor Paulo Araújo: ""A primeira página do PÚBLICO de hoje [sexta-feira, 3/11/00] deixou-me perplexo. Ou melhor, angustiado. A manchete é a 'joint venture' entre Belmiro e Balsemão, e em letra pequenina o negócio de 53 milhões de contos PT/Lusomundo. Como a aliança Belmiro/Balsemão vale 400 mil contos, embora abra perspectivas maiores, e a compra da Lusomundo pela PT é, talvez, o maior negócio do ano em Portugal, lembrei-me de imediato das eleições do Benfica: TVI com Vilarinho, SIC com Vale e Azevedo. E aqui? PÚBLICO com Belmiro? Terá sido este o critério?"". Podia discorrer-se genericamente sobre o assunto (por vezes melindroso, mas sempre pertinente) da independência dos jornais face aos poderes, designadamente o poder económico - e, muito em particular, o poder patronal dentro de uma empresa de comunicação social. São as administrações que mandam no conteúdo dos jornais? Conseguem os responsáveis editoriais preservar a sua autonomia e manter a independência da publicação, mesmo face aos titulares do capital que assegura a sobrevivência económica da empresa? Os ""donos"" das empresas de media entendem esta necessidade de separação de poderes, em nome da credibilidade dos órgãos de comunicação junto da opinião pública, ou vão cedendo à tentação de os instrumentalizar em benefício de negócios próprios, de promoção, de imagem? E os jornalistas, eles mesmos, são capazes de tratar com distanciamento matérias porventura negativas para o seu patrão, ou, de modo mais ou menos consciente, sucumbem ao ""zelo"" de evitar esses caminhos, com receio de eventuais consequências?... São matérias importantes, e que a progressiva incorporação de empresas editoriais em grupos alheios a esse universo específico - algo que se passa em todo o mundo, Portugal incluído - torna ainda mais pertinentes.  Mas, por muito desafiador que seja o tema assim equacionado, o que parece lógico, aqui e agora, é que nos atenhamos ao caso concreto apresentado pelo leitor. Vamos aos factos - e concluamos o que eles nos permitirem concluir. Resumidamente, que questiona o leitor? Três pontos: a) se o PÚBLICO deu ou não o merecido destaque ao mega-negócio que permitiu à Portugal Telecom assumir o controlo integral do grupo Lusomundo; b) se o PÚBLICO, em contrapartida, hipervalorizou um negócio aparentemente menor, como foi o de uma ""joint venture"" específica entre os grupos de Pinto Balsemão e de Belmiro de Azevedo; c) se o PÚBLICO fez o que fez não tanto por critérios jornalísticos mas para pôr em relevo um negócio que envolve o seu patrão (o capital social do PÚBLICO é detido pelo grupo Sonae,a que preside Belmiro de Azevedo). Sobre o primeiro, convirá não esquecer que foi o PÚBLICO quem ""descobriu"" o negócio PT/Lusomundo e o noticiou em exclusivo, logo na quarta-feira, 1/11. A ""cacha"" foi considerada de tal modo importante que acabou por nem esperar para o dia seguinte, embora tenha sido publicada na última página, e em apenas parte do PÙBLICO (a edição Porto), pois, à hora tardia a que foi conhecida, já a edição Lisboa estava fechada e o jornal a imprimir. O PÚBLICO On-line também difundiu a novidade. Na quinta-feira, 2/11, foi o PÚBLICO quem voltou a puxar pelo assunto, agora já na totalidade da edição, ""fazendo uma chamada de primeira página e abrindo com este tema a sua secção de Economia"", como explica o director, José Manuel Fernandes. Nesse dia, a generalidade da imprensa diária (entre ela os próprios títulos do universo Lusomundo) nem se referiu ao negócio em perspectiva. Na sexta-feira, 3/11, quando foi oficialmente conhecido o desfecho da transacção, todos os jornais falaram dela com destaque e o PÚBLICO também: voltou a abrir a secção de Economia com essa matéria, tendo-lhe feito nova referência na capa. ""Mas não fez manchete..."", dir-se-á. Responde o director: ""Não era lógico, em termos jornalísticos, fazer manchete com um tema que o próprio PÚBLICO tinha noticiado em primeira mão e que desenvolvera nas vésperas. A notícia em si já não era nova, pois já a tínhamos dado no essencial, faltando apenas falar dos contornos finais e do valor envolvido. Fizemo-lo com um destaque que me parece adequado"". A questão da manchete de sexta-feira, 3/11 (""Belmiro e Balsemão consumam aliança"") remete-nos para o segundo ponto sugerido pelo leitor: o PÚBLICO hipervalorizou um negócio menor? José Manuel Fernandes sublinha, a este propósito, que ""para efeitos jornalísticos, os negócios nem sempre se medem só pelos milhares ou milhões de contos envolvidos"". A anunciada parceria entre Belmiro de Azevedo e Pinto Balsemão, além de ser para o PÚBLICO ""uma novidade absoluta desse dia"" (coisa que não sucedia com a venda da Lusomundo á PT), era uma notícia ""com um impacto que está muito para além dos 400 mil contos do negócio"", defende o director do PÚBLICO, justificando: ""Esta aproximação representa uma mudança de estratégia de dois grupos empresariais fundamentais em Portugal e poderá ter fortes repercussões no futuro. Foi por isso que a considerámos importante e a colocámos em manchete, e não por estarem envolvidos Belmiro de Azevedo e o grupo Sonae"". O que nos remete, então, para o terceiro ponto. A avaliação da importância relativa de uma notícia é subjectiva. Quase todos os dias, os principais jornais escolhem temas diferentes para as suas primeiras páginas, com os leitores a identificarem-se mais ora com estas, ora com aquelas. A escolha depende das particularidades do jornal, do modo como ele julga tocar melhor os seus leitores, da sensibilidade de quem conduz a edição, até da maior ou menor ""oferta"" de notícias no dia... Veja-se: na mesma sexta-feira em que o PÚBLICO entendeu puxar para manchete o negócio Belmiro/Balsemão (pelas razões atrás avançadas pelo seu director, e que podem não merecer a concordância de todos mas são, jornalisticamente, bastante defensáveis), o ""Diário de Notícias"" entendeu remeter o assunto para uma notícia de meia dúzia de linhas, numa página interior. Fê-lo por ser um jornal ligado ao grupo Lusomundo e por não querer dar importância a uma novidade que punha em realce a ""concorrência""? Haverá quem pense que sim, mas não é forçoso. Os seus responsáveis editoriais podem, muito legitimamente, ter decidido que a notícia daquela parceria entre os grupos Impresa e Sonae, formalmente consubstanciada apenas numa ""joint venture"" para iniciativas ""on-line"", não tinha relevância jornalística para mais do que uma referência breve. E foi o que fizeram. O facto de PÚBLICO e Diário de Notícias terem, a propósito de uma mesma notícia, feito uma avaliação substancialmente diferente da sua importância - e, em consequência, optado por lhe dar uma visibilidade diversa -, é algo que acontece com frequência. A circunstância de, neste episódio, estarem envolvidos os patrões das respectivas empresas não nos autoriza, por si só, a especular sobre as reais motivações dos responsáveis editoriais. Se há argumentos claramente jornalísticos justificando as opções tomadas, são esses que devemos discutir. Concordando mais ou concordando menos, claro. A diversidade é boa. Em conclusão, entende o provedor que o PÚBLICO não merece especiais críticas neste caso. Dificilmente pode ser acusado de ter dado pouca importância ao negócio PT/Lusomundo, quando foi ele próprio quem o descobriu e desenvolveu em edições sucessivas, mais do que qualquer outro jornal. Tão-pouco pode ser acusado de ter valorizado artificialmente um acordo empresarial entre Pinto Balsemão e Belmiro de Azevedo, quando é sabido que as relações entre os dois proeminentes empresários passaram por anos de grande frieza mas, nos últimos tempos, se vinham avolumando os rumores (enfim confirmados) de uma aproximação. E reduzir esta aproximação a um mero negócio de 400 mil contos talvez seja pouco perspicaz. Não se pretende, com isto, dizer que o PÚBLICO é uma publicação ""sem pecado"" no que respeita ao modo como noticia (ou não noticia...) as matérias envolvendo os negócios do seu patrão ou das empresas Sonae. Não se pretende afirmar que, nesta matéria, o PÚBLICO não tem ""telhados de vidro"". Nem que os tem. Sustenta-se apenas que, no caso concreto aqui apreciado, não parece ter havido distorção de critérios jornalísticos ou actuação dependente de lógicas empresariais estranhas à esfera editorial. Só isto. Havendo outros casos, apresentem-se e discutam-se. Ficar pelas suspeitas genéricas ou pelos processos de intenção, isso é que parece pouco útil. Contactos do provedor do leitor: Cartas: Rua João de Barros, 265 - 4150-414 PORTO Telefones: 22-6151000; 21-7501075 Fax: 22-6151099; 21-7587138 E-mail: provedor@publico.pt © Copyright PÚBLICO Comunicação Social, SA Geral: publico@publico.pt , Webmaster: webmaster@publico.pt  "
42,0,1,0.5018315018315018,0,819,8,"Radiotelevisao Portuguesa RTPtexto 571-01 [ Página Anterior | Próxima Página | Sub-Página Anterior | Próxima Sub-Página | Página 100 | Formato Gráfico ] * ***** * ***** * **** ** ** ******* RTP *** ** ** ***** * **** * ***** ***** TEXTO *** ** ** ***** * ** *** ***** ***** ** *** ** ***** * *** *** ** DISCOS 22 Set. *************************************** * T*TULO ****** INTÉRPRETE EDIT. 1 Morango do Nordeste Canta Bahia-VID 2 Hot Shot Shaggy-UNI 3 The Look of Love Diana Krall-UNI 4 Perfil Andriana Cantanhede-SON 5 Breack The Cycle Staind-WAR ************************************** ****** ********* *************** ***** ************************* ***** CONTACTE-NOS CONTACTE-NOS   p Se tiver comentários a fazer, enviar mail para: Gestor da RTPtexto . © Rádiotelevisão Portuguesa Av. 5 de Outubro, 197 1050 Lisboa"
43,0,3,0.6804932735426009,0,892,25,"Radiotelevisao Portuguesa RTPtexto 133-04 [ Página Anterior | Próxima Página | Sub-Página Anterior | Próxima Sub-Página | Página 100 | Formato Gráfico ] ** ******** ** *******DE * VALORES * DE * LISBOA ** ******** ** ******* ** ******** ** ******* MAIORES TRANSACÇÕES ** ***************** *************************************** Acções Negócios Euros 21Nov 19h E.D.P.NOM. 2577 36474671 TELECOM-N. 1837 29306606 BCP....NPR 441 11432991 BRISA-PRIV 1015 8910687 TELECEL-N 578 7503625 SONSGPSE00 562 5835588 PTMULT.NOM 941 5206005 CIMPORSGPS 447 2876207 PT MUL.COM 501 2740286 BES.NPR 177 2572357 EFACECSGPS 664 2358441 SONAE SGPS 491 2135796 BSCH.NOM 335 1396319 SAG GEST 101 1385038 J.MARTINS 292 1117800   Economia Cambios Jornais RTC 240-01 440-01 410-01 106-01 Se tiver comentários a fazer, enviar mail para: Gestor da RTPtexto . © Rádiotelevisão Portuguesa Av. 5 de Outubro, 197 1050 Lisboa"
