,news,countALI,propAN,countDTS,txtSZ,countCAPS,txt
19,0,2,0.8059354087867326,17,3437,20,"rtp.pt 17/08/04 RTP MULTIMÉDIA 2004 Ex-secretária de Estado do Comércio vai presidir à Empordef A ex-secretária de Estado do Comércio no Governo de Durão Barroso foi nomeada para o cargo de presidente da Empordef, ""holding"" das indústrias de defesa do Estado, revelou o Ministério da Defesa e dos Assuntos do Mar. Segundo nota do Ministério de Paulo Portas, Rosário Ventura, ex-quadro do Banco Comercial Português, terá como ""missão principal"", a ""internacionalização da OGMA"" e a ""consolidação dos Estaleiros de Viana do Castelo"", empresa ""em que o ministro da Defesa tem apostado"". Ventura, militante do CDS-PP desde o último Congresso, terá ainda de ""desenvolver o processo de consolidação e associação"" das empresas da Empordef ligadas às tecnologias de informação, Edisoft e EID. Nascida em Coimbra em 1960, Rosário Ventura exerceu cargos de direcção nos bancos Mello e BCP e na Visa Portugal, antes de assumir a pasta de secretária de Estado da Indústria, Comércio e Serviços. O ministério afirma que a ex-secretária de Estado ""conhece bem todo o processo de reestruturação das indústrias de defesa, pois acompanhou-o de perto"" nas suas anteriores funções. A gestora tem ""o perfil ideal para levar a cabo uma política de consenso social"" e ""acompanhou várias vezes"" Durão Barroso e Paulo Portas ""em visitas"" à OGMA e aos Estaleiros de Viana. A escolha de Rosário foi concertada entre o primeiro-ministro e os ministros da Defesa e das Finanças. A nova presidente da Empordef deverá tomar posse na próxima semana. O anterior presidente da ""holding"" pública, Miguel Morais Leitão, foi nomeado para secretário de Estado do Tesouro do Governo de Pedro Santana Lopes. Também hoje, o Ministério da Defesa anunciou a nomeação de João Marques de Almeida para o cargo de presidente do Instituto de Defesa Nacional. Marques de Almeida, professor da Universidade Católica, sucede ao general Garcia Leandro, e deverá iniciar funções em Setembro. O ministério escolheu ainda o general da Força Aérea Rui Fidalgo para director do Instituto de Acção Social das Forças Armadas. Agência LUSA 2004-08-16 21:15:00 2004-08-17 19:00:02 França: Terminal do aeroporto Charles de Gaulle reabre três meses após acidente 2004-08-17 18:45:00 ""Medo de mudar"" é como Del Neri explica o seu despedimento do FC Porto 2004-08-17 18:10:00 Câmara de Ponta Delgada constrói avenida litoral em S.Vicente em 2005 2004-08-17 18:00:00 Comissão Europeia anuncia envio de missão de apoio a eleições no Afeganistão 2004-08-17 17:55:00 Centro de Saúda Pública do Centro com novas intalações 2004-08-17 17:45:00 Homem detido na zona de Alpiarça por atear fogos nos últimos 12 anos 2004-08-17 17:15:00 Mediadores iraquianos chegam ao mausoléu do imã Ali, em Najaf 2004-08-17 17:10:04 Acusados de terrorismo oito dos suspeitos detidos há 15 dias no Reino Unido 2004-08-17 17:10:00 Câmara de Santarém cria núcleo para achados da necrópole islâmica 2004-08-17 17:10:00 Câmara de Santarém cria núcleo para achados da necrópole islâmica 2004-08-17 17:00:00 Embraer e EADS apresentam proposta conjunta para compra da OGMA 2004-08-17 16:55:00 PSI 20 contraria Europa e cai 0,25% 2004-08-17 16:50:00 Brasil iniciou concurso público para exploração de 913 blocos de exploração de petróleo e gás 2004-08-17 16:40:00 Governador civil Porto atribui fogos a mão criminosa e negligência 2004-08-17 16:35:01 RTP dá a televisão pública angolana carro exteriores com transmissão via satélite  "
20,0,2,0.8038504464285714,17,3584,37,"rtp.pt 17/09/04 RTP MULTIMÉDIA 2004 Novo presidente do ICEP e do IAPMEI O ministro das Actividades Económicas e do Trabalho convidou Manuel Carlos, actual director-geral da associação dos industriais de calçado para presidir ao ICEP e ao IAPMEI. Manuel Carlos, director-geral da Associação Portuguesa dos Industriais de Calçado, Componentes e Artigos de Pele e seus Sucedâneos (APICCAPS) e responsável pelo Programa DÍNAMO, vai substituir Pedro Líbano Monteiro. O gestor Pedro Líbano Monteiro vai abandonar a presidência do ICEP e do IAPMEI para liderar um projecto pessoal na área empresarial, apurou hoje a agência Lusa de fonte ligada ao processo. O ex-administrador do Banco Comercial Português (BCP) assumiu a presidência do ICEP - Investimento, Comércio e Turismo e do conselho geral do Instituto de Apoio às Pequena e Médias Empresas e ao Investimento (IAPMEI) em 2002, tendo como missão a reestruturação das duas instituições. A mesma fonte explicou que Líbano Monteiro tinha planeado a saída ""há vários meses"", tendo-se mantido em funções ""face à relação próxima com o ministro [de Estado, das Actividades Económicas e do Trabalho], Álvaro Barreto"". Líbano Monteiro já manifestara a intenção de abandonar o ICEP e o IAPMEI ao anterior Governo, por carta enviada ao então primeiro-ministro, José Manuel Durão Barroso, no início de Junho. O Ministério das Actividades Económicas explica, em comunicado, que, ""ao iniciar funções em Julho passado, o Governo foi informado pelo Senhor presidente do ICEP/IAPMEI que, por razões de ordem pessoal, tinha já apresentado o seu pedido de demissão ao anterior primeiro-ministro"". Líbano Monteiro ""informou o Governo da sua disponibilidade para assegurar a Presidência do ICEP/IAPMEI, enquanto a nova equipa do Ministério das Actividades Económicas e do Trabalho encontrava uma nova estrutura dirigente para os dois organismos, gesto esse que foi muito apreciado"", refere a nota. O ministro de Estado, das Actividades Económicas e do Trabalho, Álvaro Barreto, anunciou, também, vai pedir a Manuel Carlos ""que apresente o mais rapidamente possível uma proposta de composição do novo Conselho de Administração do ICEP/IAPMEI"". RSF. Lusa/Fim Agência LUSA 2004-09-16 18:15:00 2004-09-17 01:35:00 Iraque: Kofi Annan faria melhor em estar calado- embaixador EUA na ONU 2004-09-17 01:25:00 PS:Alegre diz que avançou porque João Soares não tinha ""força"" para defrontar Sócrates 2004-09-17 01:10:00 Salários: Bagão Félix admite aumentos de 2,2% para a Função Pública 2004-09-17 00:45:01 Reino Unido:Jornalista introduz no Parlamento falso material para fabricar bomba 2004-09-17 00:25:00 Afeganistão: EUA enviam 1.100 soldados suplementares para o Afeganistão 2004-09-17 00:10:00 Saúde: Obstretas de Santa Maria queixam-se de más condições de trabalho 2004-09-16 23:50:00 EUA/Eleições: Nova sondagem indica que Bush e Kerry voltam a estar empatados 2004-09-16 23:25:02 Futebol: UEFA - Sporting vence Rapid de Viena em casa por 2-0 2004-09-16 23:25:00 Porto/Cultura:Alves Monteiro demite-se da Casa da Música (ACTUALIZADA) 2004-09-16 22:50:00 São Tomé: PR montou ""cabala política"" para derrubar governo, diz ex-PM 2004-09-16 22:05:00 Futebol: UEFA - Nacional perde em Sevilha por 2-0 2004-09-16 22:00:00 ONU: Annan exorta Conselho Segurança a acção imediata face aos abusos em Darfur 2004-09-16 22:00:00 Futebol: UEFA - Marítimo vence Glasgow Rangers em casa por 1-0 2004-09-16 21:50:02 Futebol: UEFA - Sporting de Braga perde com Hearts na Escócia 2004-09-16 21:50:00 Lisboa: Alcântara alvo de requalificação urbanística até 2012 - Governo e CML  "
21,0,1,0.7839262187088274,11,1518,25,"RTP RTPVídeo | Tempo | Infografismo | Trânsito | Teletexto | SMS PSI 20 contraria Europa e perde 0,26% A bolsa portuguesa encerrou hoje em baixa, contrariando a tendência europeia, com o PSI 20 a perder 0,26 por cento, para 7.542,05 pontos, pressionado sobretudo pelo ajuste em baixa do Banco Comercial Português. Agência LUSA 2004-11-03 16:40:01   2004-11-03 19:55:20 Reditus lucra 800 mil euros nos primeiros nove meses do ano 2004-11-03 19:55:16 Confederação Agricultura pede Governo que trave introdução de transgénicos no país 2004-11-03 19:55:14 Aeroporto Lisboa espera número passageiros suba 3 a 5% em 2005 2004-11-03 19:55:05 Reditus e Novabase lideram lista de espera para entrada no PSI 20 2004-11-03 19:55:05 Lucro da Efacec sobe 33% com melhoria dos resultados operacionais 2004-11-03 19:55:01 Reditus negoceia seis vezes a liquidez média antes de resultados 2004-11-03 16:40:01 PSI 20 contraria Europa e perde 0,26% 2004-11-03 15:10:00 Aeroporto Lisboa duplica incentivos a companhias aéreas para optimizar capacidade 2004-11-03 14:10:01 Acções da Porto SAD caem 3,33% para mínimo de 2 anos 2004-11-03 13:45:01 Volkswagen e sindicato chegam a acordo RTP1 - 21:10 FUTEBOL: TAÇA UEFA RTP i - 19:05 NUNCA DIGAS ADEUS (Produção TVI) DOIS - 15:00 LIGA DOS ÚLTIMOS RTP Multimédia © 2002 Nacional | Internacional | Desporto | Economia | Cultura | Índice Novidades | Cinema | Concursos | Guia TV | SMS Magazine | Empresa | Contactos Acessibilidades | Termos e Condições | Política de Privacidade | Spots Promoção"
22,1,1,0.793918918918919,1,296,5,"RTP PSI 20 contraria Europa e perde 0,26% A bolsa portuguesa encerrou hoje em baixa, contrariando a tendência europeia, com o PSI 20 a perder 0,26 por cento, para 7.542,05 pontos, pressionado sobretudo pelo ajuste em baixa do Banco Comercial Português. Agência LUSA 2004-11-03 16:40:01 www.rtp.pt"
23,0,7,0.7914017559794126,11,3303,49,"RTP RTPVídeo | Tempo | Infografismo | Trânsito | Teletexto | SMS BCP subscreve aumento capital da EDP investindo 61 milhões euros O BCP vai acompanhar o aumento de capital da EDP - Energias de Portugal, investindo 61 milhões de euros, anunciou hoje a instituição financeira. O Banco Comercial Português (BCP) tem uma participação de 5,05 por cento no capital da EDP. Em comunicado enviado à Comissão do Mercado de Valores Mobiliários (CMVM), o BCP explica que ""esta decisão enquadra-se no âmbito da parceria estratégica entre as duas instituições que se vê assim reforçada"". A EDP está a efectuar um aumento de capital de 1,2 mil milhões de euros, através da emissão de 656,5 milhões de acções ao preço unitário de 1,84 euros, para financiar o reforço da sua participação para 95,7 por cento na Hidrocantábrico. O período de subscrição das acções começou hoje e acaba a 25 de Novembro e o período de negociação de direitos começou igualmente hoje e termina a 19 de Novembro. O BCP e a Iberdrola, que detém uma posição de 5 por cento na EDP, ainda não anunciaram se acompanham ou não este aumento de capital. A quinta fase de reprivatização da EDP, que integra um aumento de capital e uma venda directa de um lote de acções à própria eléctrica que posteriormente as alienará à Caja de Ahorro de Astúrias (Cajastur), vai reduzir a participação do Estado dos actuais 26,1 por cento para 20,49 por cento. A Parpública reforça a sua posição dos actuais 7,14 por cento para cerca de 10,55 por cento e a Direcção Geral do Tesouro reduz a sua participação dos actuais 18,96 por cento para um valor aproximado de 9,94 por cento. A Caixa Geral de Depósitos (CGD) através da compra de direitos de subscrição à Parpública e à Direcção-geral do Tesouro mantêm a sua posição de referência na EDP, de 4,75 por cento, mas agora constituída por acções transaccionáveis no mercado. A Brisa - Auto-estradas de Portugal, que tem uma participação de 2 por cento na EDP, anunciou quinta-feira que também vai subscrever o aumento do capital, investindo 24 milhões de euros. Agência LUSA 2004-11-12 18:00:00   2004-11-12 21:15:00 Preços do petróleo caem para mínimo de oito semanas com abrandamento economias 2004-11-12 18:00:00 BCP subscreve aumento capital da EDP investindo 61 milhões euros 2004-11-12 17:30:00 EDP negoceia quase 34 milhões de direitos no primeiro dia de subscrição 2004-11-12 17:10:00 Economia na Zona Euro deve crescer entre 0,2 e 0,6% neste e no próximo trimestre 2004-11-12 16:55:03 Impresa dispara 9,6% para máximo de Março com possível reforço na SIC 2004-11-12 16:45:00 PSI 20 acompanha Europa e sobe 0,18% com Impresa e Brisa 2004-11-12 16:35:00 ESR mantém recomendação `neutral` para Gescartão 2004-11-12 16:10:00 Investimento da PT de 2,25 MME tem impacto neutro na acção 2004-11-12 15:40:03 Stocks das empresas nos EUA crescem em Setembro ao ritmo mais baixo do último ano 2004-11-12 15:35:00 Governo brasileiro compromete-se a resolver problema de pedreira da Cimpor RTP1 - 22:00 UM, DOIS, TRÊS RTP i - 21:10 FUTEBOL: 1ª LIGA DOIS - 12:10 HAJA SAÚDE RTP Multimédia © 2002 Nacional | Internacional | Desporto | Economia | Cultura | Índice Novidades | Cinema | Concursos | Guia TV | SMS Magazine | Empresa | Contactos Acessibilidades | Termos e Condições | Política de Privacidade | Spots Promoção"
24,0,1,0.7773755656108597,0,1105,15,"RTP GuiaTV | Programas | RTPVídeo | Meteorologia | Trânsito Escolha o programa ................ **** Em Exibição **** Bom Dia Portugal Brincar a Brincar Clube da Europa Contra Informação Eurovisão 2004 A Floresta Mágica Jornal da Tarde Loja do Consumidor O Lugar da História Lusitana Paixão Os Patinhos Portugal no Coração Praça da Alegria O Preço Certo em Euros Prós e Contras SMS - Ser Mais Sabedor Serviço de Urgência Telejornal Tributo Ora Viva!   Para a produção de ""Ora Viva!"" a RTP obteve apoios financeiros da Secretaria de Estado da Cooperação através da Agência Portuguesa para o Desenvolvimento, da Fundação Banco Comercial Português e da Fundação Calouste Gulbenkian . Nas gravações realizadas em África a RTP contou com os apoios das televisões de serviço público TPA (Angola), TVC (Cabo Verde), TVG (Guiné-Bissau), TVM (Moçambique) e TVS (São Tomé e Príncipe).   RTP Multimédia © 2002 Nacional | Internacional | Desporto | Economia | Cultura | Índice Novidades | Cinema | Concursos | Guia TV | SMS Magazine | Empresa | Contactos Acessibilidades | Termos e Condições | Política de Privacidade"
25,0,1,0.8130426557597343,0,153297,1623,"2003RELATÓRIO E CONTAS
RELATÓRIO E CONTAS 2003
ÍNDICE
01. Carta do Conselho de Administração
02. Relatório de Actividade
03. Análise Económica e Financeira
04. Demonstrações Financeiras
05. Anexo às Demonstrações Financeiras
06. Relatório e Parecer do Fiscal Único
07. Certificação Legal das Contas
08. Relatório do Revisor Oficial de Contas
09. Relatório de Auditoria Externa
CARTA DO CONSELHO DE ADMINISTRAÇÃO
01.
“A CONCLUSÃO DE UM CICLO...
A REESTRUTURAÇÃO INSTITUCIONAL; O REDIMENSIONAMENTO DO QUADRO
O exercício de 2003 foi marcado pela publicação das Leis nº 30, 32 e 33/2003 em 22 de Agosto de 2003. Esta
publicação representou o epílogo de um processo de reflexão e reestruturação do sector audiovisual do Estado, cujo
lançamento havia sido efectuado com a apresentação das Novas Opções para o Audiovisual por sua Excelência o
Senhor Ministro da Presidência em Dezembro de 2002.
Um dos aspectos mais relevantes desta intervenção legislativa, eventualmente não devidamente salientado por
força de excessiva e injustificada focalização da discussão na missão e orgânica da segunda licença, constituiu a
criação de um operador de serviço de televisão, deixando para a RTP o papel de holding do sector audiovisual
público.
Poderia pensar-se que tal papel era já desempenhado pela Portugal Global. Não era assim, já que esta se limitava
a ser a titular de participações financeiras e não constituía o verdadeiro centro de decisão do Grupo nem promovia
a gestão centralizada e racional dos recursos postos à sua disposição.
Hoje, da Rádio e Televisão de Portugal não se espera que seja apenas a detentora das participações financeiras na
Radiodifusão e na Radiotelevisão, mas antes o catalizador do aproveitamento de estruturas comuns, da exploração
de sinergias quer na área técnica quer produtiva e, sobretudo, o centro de racionalização estratégica do sector
audiovisual do Estado. Tudo isto a par de constituir o veículo natural da gestão financeira integrada, mobilizando
receitas e alocando-as em função das necessidades de cumprimento das missões de serviço público.
A reestruturação institucional, precipitada pelos instrumentos legislativos, projectou-se na revisão dos
organigramas e na alocação dos recursos humanos adequados. Daí que, à publicação dos diplomas legislativos, se
seguisse a tarefa de definição quer dos novos organigramas quer da identificação dos recursos a integrar em cada
empresa e serviço.
Esta tarefa, concluída no final de 2003, permitirá com o início do novo ano a implementação de novas 
e redimensionadas estruturas. Isto não significa que tenha sido atingida a dimensão adequada até porque esta 
é função permanente dos objectivos e estratégias prosseguidas, dos meios técnicos e sistemas de gestão
disponíveis e da própria qualidade e motivação dos recursos humanos.
Considera-se, no entanto, concluída no exercício, a fase em que a redução do quadro era uma tarefa prioritária como
condição de viabilização do modelo financeiro projectado. A optimização que se sucederá é já mais consequência da
partilha de serviços e integração de estruturas do que da eliminação de recursos ociosos ou subocupados como até
então.
RELATÓRIO E CONTAS 2003
32
A MUDANÇA DE INSTALAÇÕES – UMA SEDE PARA A RÁDIO E TELEVISÃO
A mudança de instalações dos dois operadores de serviço público – Rádio e Televisão – constituiu desde o início um
dos factores fundamentais do projecto. Por esse motivo, revestiu-se de particular simbolismo a apresentação das
Novas Opções para o Audiovisual já no edifício destinado à instalação da sede da Rádio e Televisão. A tarefa de
renovação e adaptação do edifício revelou—se, porém, gigantesca e sobretudo o prazo fixado para a sua conclusão
constituíu um desafio de dimensão idêntica ou superior a outros que a situação da RTP colocava.
Projectar e executar em paralelo representava a assunção de enormes riscos, quer técnicos quer financeiros, mas
era a única solução para garantir a instalação dos equipamentos e serviços que viabilizassem a transferência no 1º
trimestre de 2004.
Este facto constitui um marco decisivo no processo de aproximação da Rádio e Televisão em busca de um projecto
único e coerente para o sector audiovisual. Mas representa também um pilar incontornável no lançamento de uma
nova cultura de empresa mais transparente, mais determinada e racional, como factor decisivo na execução das
missões de serviço público.
Simultaneamente, permitirá criar as condições para executar o plano de desinvestimentos que constitui uma peça
importante na redução dos recursos afectos à execução das tarefas que lhe competem e na implementação do plano
de reestruturação financeira desenhado.
Esse processo, iniciado ainda em 2003, terá o seu momento fundamental nos exercícios seguintes, caso as
condições de recuperação do mercado imobiliário não inviabilizem a sua conclusão ou justifiquem o adiamento da
sua implementação para momento mais oportuno.
54
A CONSOLIDAÇÃO FINANCEIRA – O EQUILIBRIO ECONÓMICO
A degradada situação financeira da RTP obrigava a uma intervenção profunda de reestruturação e saneamento 
de balanço. Estas tarefas, projectadas para o exercício, foram concluídas não apenas enquanto definição de um
modelo viável, mas executadas as suas principais componentes:
a consolidação da dívida;
a redução de custos operacionais;
a garantia de receitas e proveitos que garantam o equilibrio económico e o saneamento financeiro.
No entanto, só o ano de 2004 constituirá o primeiro exercício já governado pelo novo modelo financeiro, em que
assume especial relevância a revisão da contribuição para o Audiovisual e a definição da nova metodologia da
fixação da Indemnização Compensatória.
O novo modelo, consagrado quer na Lei quer nos contratos de concessão, foi complementado pelo Acordo 
de Reestruturação Financeira que garantirá, se cumprido pelos seus outorgantes, a progressiva libertação da RTP
da dívida financeira acumulada nas últimas décadas.
Para isso, torna-se essencial o cumprimento quer pelo Estado das obrigações assumidas em matéria de
recapitalização da Empresa, quer por esta ao aceitar uma disciplina orçamental que imporá em exercícios seguintes
novas reduções de custos operacionais (cerca de 25 milhões de euros no conjunto da Rádio e Televisão já para 2004).
RELATÓRIO E CONTAS 2003CARTA DO CONSELHO DE ADMINISTRAÇÃO01.
300
250
150
100
0
2001 2003
350
283
226
2002
200
50
343
CUSTOS OPERACIONAIS
DA RTP E RDP
milhões  de euros
59
62
51
RTP
RDP
402
345
277
30
25
15
10
0
2001 2003
35
27,0
22,7
2002
20
5
32,1milhões  de euros
DISTRIBUIÇÃO
50
40
20
0
2001 2003
60
43,2
2002
30
10
57,7
milhões  de euros
OUTROS
57,7
100
80
40
0
2001 2003
120
87,0
56,8
2002
60
20
115,0
milhões  de euros
PESSOAL
120
100
60
40
0
2001 2003
140
111,5
103,3
2002
80
20
137,6
PRINCIPAIS RÚBRICAS
DE CUSTOS DA RTP
milhões  de euros
GRELHA
7
RELATÓRIO E CONTASCARTA DO CONSELHO DE ADMINISTRAÇÃO 200301.
6
30%
25%
15%
10%
0
2001 2003
35%
32,9
48,7
2002
50%
20%
5%
43,5
PUBLICIDADE
AUMENTO DAS RECEITAS
milhões  de euros
NOTA: Crescimento em 2003
independentemente da limitação de
publicidade comercial a 6 minutos (limite
anterior  a Setembro de 2003: 7,5
minutos)
40%
45%
EVOLUÇÃO DO QUADRO
DE PESSOAL
MELHORIA
DA PRODUTIVIDADE
3324
2964
2539
2000
1500
1000
500
0
2001 2003
2500
994
923
2041
786
1753
2330
2002
RTP (INCLUI EMPRESAS PARTICIPADAS)
RDP
A REESTRUTURAÇÃO OU ALIENAÇÃO DAS PARTICIPADAS
Um dos elementos essenciais do reequilibrio económico era a eliminação de contribuições negativas por parte das
diversas subsidiárias instrumentais ou complementares do serviço público.
Durante o ano findo foi possível concluir o processo de alienação ou liquidação de subsidiárias com contribuições
negativas, tais como a FO&CO/EDIPIM, SPORTV e PORTO TV. Entretanto criada, a RTP-Meios de Produção projecta
resultados de exploração positivos ou, pelo menos, equilibrados, em consequência quer do seu redimensionamento
quer do esforço de adequação de estruturas disponíveis às exigências da produção decorrentes da grelha projectada.
A outra empresa subsidiária prevista – o Media Parque, a instalar no Monte da Virgem – ainda não arrancou como
empresa autónoma, o que só acontecerá quando estiverem asseguradas as condições que garantam uma exploração
equilibrada e um adequado retorno aos recursos investidos.
NOVOS SISTEMAS DE INFORMAÇÃO DE GESTÃO
Uma das carências com mais significado no Grupo RTP era a inexistência de um sistema de informação de gestão
minimamente adequado às exigências de uma gestão eficaz e responsável.
No início do mandato encontrava-se adjudicado à empresa CAP GEMINI a definição e instalação de novos sistemas
baseados em software SAP; o valor envolvido em tal projecto – na ordem dos 7 milhões de euros -, o tempo
necessário à sua execução, mas sobretudo uma relação custo–benefício desajustada à situação financeira da
empresa e às necessidades reais, determinaram a revisão do acordo com a CAP GEMINI, a definição de objectivos
mais limitados e a selecção de um outro fornecedor de software que, satisfazendo os objectivos imediatos, se
revelasse uma solução mais flexível e sobretudo muito mais económica.
A progressiva extensão do projecto à Radiodifusão e à RTP-Meios de Produção não impedirá o arranque do novo
sistema já no exercício seguinte o que, a concretizar-se com êxito, como se espera, constituirá um passo significativo
no incremento de qualidade de gestão e na dotação da empresa com instrumentos de controle eficientes.
O arranque do sistema na RTP-Meios de Produção permitiu identificar antecipadamente as dificuldades que vão ser
sentidas no primeiro trimestre de 2004, com o início da sua exploração na Holding e no operador de Serviço Público
de Televisão e, mais tarde, na Radiodifusão.
8 9
RELATÓRIO E CONTAS 2003CARTA DO CONSELHO DE ADMINISTRAÇÃO01.
O LANÇAMENTO DE “A 2”
Na sequência da definição política efectuada quanto à missão do Canal 2, foram lançadas as bases do projecto que
teve naturalmente de aguardar a sua consagração legislativa e a sua maturação, enquanto projecto inovador, em
termos de organização e produção de uma grelha articulada.
A multiplicidade de contactos, a diversidade de situações, a complexidade intrínseca do projecto, exigiram uma
cuidada preparação, já que a polémica gerada em torno de solução proposta não permitia espaço para ligeirezas ou
improvisos.
O arranque do Canal, previsto para os primeiros dias de 2004, foi metodicamente preparado com adequada
ponderação das diversas soluções propostas, avaliadas à luz de outras experiências semelhantes, embora sem a
complexidade decorrente da necessidade de protocolar mais de cinco dezenas de relações estabelecidas com os
diversos parceiros do Canal em matéria de produção de conteúdos.
Esta etapa constituía, obviamente, um dos elementos marcantes do processo de reestruturação do sector
audiovisual do Estado e que cria, naturalmente, maior expectativa para os exercícios futuros.
A INTEGRAÇÃO DA PORTO TV
A ausência de uma estratégia por parte da PT Multimedia, accionista maioritário da Porto TV, para o Canal NTV, a
possibilidade de assumir a custo zero o controle de uma sociedade na qual já participava em 25% do capital social,
e a convicção de que os custos de liquidação (financeiros e sociais) seriam superiores aos da reestruturação do
Canal, conduziram à aquisição do controle total da Porto TV ainda em 2002.
Redefinido o papel do Canal no conjunto de serviços de programas do Operador de Serviço Público, foi sendo
progressivamente reajustada a Grelha à medida que iam cessando os compromissos anteriormente assumidos pela
Porto TV.
Não tendo ainda sido possível concretizar a grelha desejável, foi concluída, no final de Dezembro, a integração da
operação NTV no operador de serviço público, a fim de viabilizar a redução de custos prevista com a integração total
do Canal.
A dimensão dos problemas que urgia resolver ao longo de 2003 também não viabilizou a disponibilidade de recursos
para antecipar tal tarefa. De qualquer forma, o ano de 2004 permitirá, concluída a liquidação da Porto TV, assegurar
a conclusão do projecto de reestruturação do canal, por forma a cumprir a sua missão de serviço público num quadro
equilibrado de exploração.
Para isso não basta a redifinição da grelha e a optimização dos recursos disponíveis; é necessário o desenvolvimento
de um plano de marketing que suporte a revisão do contrato com a TV Cabo e a estabilização dos proveitos
necessários ao financiamento do Canal.
A RECUPERAÇÃO E REINSTALAÇÃO DO ARQUIVO HISTÓRICO
Uma das consequências mais graves de asfixia financeira da RTP residia no estado de degradação a que tinha
chegado o Arquivo Histórico, nomeadamente o fílmico. Era urgente identificar uma solução e encontrar os meios
financeiros destinados ao combate ao “sindroma do vinagre“ já presente em larga escala.
Mas a resolução dos problemas do Arquivo Histórico não se resume ao “sindroma do vinagre”; a desadequação das
instalações actuais, a insegurança física e técnica em que o Arquivo se encontra, impõem a sua transferência para
local adequado para depósito dos suportes actuais.
Feito o diagnóstico e acordada a solução, os próximos anos assistirão à sua implementação, assegurada que está 
a cobertura financeira da mesma.
A RECONCILIAÇÃO COM OS PORTUGUESES – A SUBIDA DAS AUDIÊNCIAS
Os momentos vividos pela RTP a seguir ao anúncio pelo Governo das medidas de reestruturação da empresa, e que
incluíam a substituição do respectivo Conselho de Administração e o agitado processo que conduziu à nomeação do
actual, acabaram por concitar as atenções dos portugueses sobre o Canal de Serviço Público, mas não
necessariamente pelas melhores razões.
10 11
RELATÓRIO E CONTASCARTA DO CONSELHO DE ADMINISTRAÇÃO 200301.
Embora tendo conseguido sustar a queda das audiências já no primeiro semestre de 2002, era patente o sentimento
geral de desagrado dos espectadores portugueses em relação à sua programação, agravado pela sensação de não
ser justificado o esforço do erário público com o seu financiamento.
Ao longo do ano, a sistemática e consistente subida das audiências, incluindo o período de “prime-time”, mostra 
a reconciliação progressiva dos portugueses com a Estação Pública, quanto mais não fosse por força da
diferenciação que procurou oferecer-se em relação aos operadores privados.
Este esforço, iniciado na área da informação, foi-se alargando progressivamente à dos programas, quer de fluxo,
quer de stock, com uma programação mais diversificada e equilibrada. A expectativa gerada constitui agora 
o próximo desafio: o repto da qualidade e do autêntico serviço público.
AUDIÊNCIAS RTP1 + 2: GLOBAL
SUBIDA DAS AUDIÊNCIAS
30%
25%
15%
10%
0
2001 2003
26.4%
28.8%
2002
20%
5%
25.7%
TELEJORNAL DA RTP1 30%
25%
15%
10%
0
2001 2003
24.2%
28.2%
2002
20%
5%
24.3%
A CONCLUSÃO DE UM CICLO ...
O título que foi dado a esta nota introdutória dos relatórios de actividade e financeiros da Radiotelevisão e da
Radiodifusão – “A conclusão de um ciclo” -, expressa, de forma clara, que o período vivido desde a entrada em
funções deste Conselho de Administração se traduziu num processo acelerado de mudanças que não poderia ser
concretizado sem um enorme esforço e sem a mobilização e empenhamento total da generalidade dos
trabalhadores da Rádio e da Televisão. A eles é devido uma primeira palavra de profundo agradecimento e louvor.
Mas também outras Entidades e Instituições deverão ser referidas pelo contributo decisivo na obtenção dos
resultados alcançados, tais como, entre outras, a Direcção Geral do Tesouro, o Instituto de Comunicação Social, 
o Banco Efisa, o Depfa Bank, o BPN Imofundos, os Parceiros de A 2:, a Portugal Telecom e, com uma palavra
especial de apreço pelo trabalho desenvolvido, os consultores da BCG e CGEY.
30%
25%
15%
10%
0
2001 2003
35%
32.9%
36.0%
2002
40%
20%
5%
29.9%
JORNAL DA TARDE RTP1
SUBIDA DAS AUDIÊNCIAS
RTP1 + 2: CLASSES A/B 30%
25%
15%
10%
0
2001 20032002
20%
5%
26.5%
29.7%
26.2%
13
RELATÓRIO E CONTASCARTA DO CONSELHO DE ADMINISTRAÇÃO 200301.
Finalmente, impõe-se mencionar a cooperação institucional, o apoio e solidariedade de Sua Excelência o Senhor
Ministro da Presidência, que nos honrou com a confiança depositada e a quem não podemos deixar de agradecer 
a contribuição decisiva para a ultrapassagem de dificuldades que sem a sua pronta e determinada intervenção não
teria sido possível concretizar.
Lisboa, 30 de Abril de 2003
O Conselho de Administração
Almerindo da Silva Marques (1) Jorge Ponce de Leão (2)
Presidente Vice Presidente
Armando Costa e Silva (3) Luís da Silva Marques (4) Gonçalo Reis (5)
Vogal Vogal Vogal
(1) (2) (3) (4) (5)
12

NOVA IMAGEM

RELATÓRIO E CONTAS 2003
RELATÓRIO DE ACTIVIDADE
02.

UMA NOVA FILOSOFIA NA PROGRAMAÇÃO PARA A RTP
A RTP reformulou e recentrou a sua programação em 2003, procurando um novo posicionamento, com novos
conteúdos e formatos nas áreas prioritárias de serviço público. Eliminou, assim, os programas sensacionalistas ou
de conteúdos ofensivos, apostando principalmente em recreativos de qualidade, reafirmando a relação de confiança
entre o serviço público e os portugueses.
A RTP procurou, também, estabelecer uma nova filosofia na sua programação, apostando ainda na produção de
novos conteúdos de ficção nacional e documental, bem como no apoio ao Cinema português, num claro
investimento em conteúdos de referência de uma Estação de Serviço Público de Televisão.
